Visitor,TS_Design_Selected,TS_Design_Name,TS_Reward,TS_Regret,TS_Cumul_Reward,Random_Design_Selected,Random_Reward,Random_Regret,Random_Cumul_Reward
347,3,Doctor endorsement + quote,0,0.10000000000000003,165,4,0,0.0,117
348,4,Free shipping + money-back,0,0.0,165,0,0,0.35000000000000003,117
349,4,Free shipping + money-back,0,0.0,165,1,1,0.20000000000000007,118
350,4,Free shipping + money-back,0,0.0,165,2,0,0.25000000000000006,118
351,4,Free shipping + money-back,0,0.0,165,1,1,0.20000000000000007,119
352,4,Free shipping + money-back,0,0.0,165,0,1,0.35000000000000003,120
353,4,Free shipping + money-back,1,0.0,166,3,1,0.10000000000000003,121
354,4,Free shipping + money-back,0,0.0,166,3,0,0.10000000000000003,121
355,4,Free shipping + money-back,1,0.0,167,2,1,0.25000000000000006,122
356,4,Free shipping + money-back,0,0.0,167,0,0,0.35000000000000003,122
357,4,Free shipping + money-back,1,0.0,168,4,1,0.0,123
358,4,Free shipping + money-back,0,0.0,168,1,0,0.20000000000000007,123
359,4,Free shipping + money-back,0,0.0,168,1,0,0.20000000000000007,123
360,3,Doctor endorsement + quote,1,0.10000000000000003,169,2,0,0.25000000000000006,123
361,4,Free shipping + money-back,1,0.0,170,2,0,0.25000000000000006,123
362,4,Free shipping + money-back,0,0.0,170,2,0,0.25000000000000006,123
363,4,Free shipping + money-back,0,0.0,170,2,0,0.25000000000000006,123
364,4,Free shipping + money-back,1,0.0,171,2,0,0.25000000000000006,123
365,3,Doctor endorsement + quote,1,0.10000000000000003,172,2,0,0.25000000000000006,123
366,4,Free shipping + money-back,0,0.0,172,4,0,0.0,123
367,4,Free shipping + money-back,1,0.0,173,4,1,0.0,124
368,4,Free shipping + money-back,1,0.0,174,1,1,0.20000000000000007,125
369,4,Free shipping + money-back,1,0.0,175,1,0,0.20000000000000007,125
370,4,Free shipping + money-back,1,0.0,176,2,1,0.25000000000000006,126
371,4,Free shipping + money-back,1,0.0,177,1,1,0.20000000000000007,127
372,4,Free shipping + money-back,1,0.0,178,2,1,0.25000000000000006,128
373,4,Free shipping + money-back,1,0.0,179,4,1,0.0,129
374,4,Free shipping + money-back,1,0.0,180,3,1,0.10000000000000003,130
375,4,Free shipping + money-back,1,0.0,181,4,1,0.0,131
376,4,Free shipping + money-back,1,0.0,182,0,0,0.35000000000000003,131
377,4,Free shipping + money-back,1,0.0,183,4,1,0.0,132
378,4,Free shipping + money-back,0,0.0,183,0,0,0.35000000000000003,132
379,4,Free shipping + money-back,1,0.0,184,1,0,0.20000000000000007,132
380,4,Free shipping + money-back,1,0.0,185,4,1,0.0,133
381,4,Free shipping + money-back,1,0.0,186,3,0,0.10000000000000003,133
382,2,"Social proof — 4,200 reviews",1,0.25000000000000006,187,4,1,0.0,134
383,4,Free shipping + money-back,0,0.0,187,4,0,0.0,134
384,4,Free shipping + money-back,0,0.0,187,4,0,0.0,134
385,4,Free shipping + money-back,0,0.0,187,2,0,0.25000000000000006,134
386,4,Free shipping + money-back,0,0.0,187,4,0,0.0,134
387,4,Free shipping + money-back,0,0.0,187,4,0,0.0,134
388,4,Free shipping + money-back,1,0.0,188,3,1,0.10000000000000003,135
389,3,Doctor endorsement + quote,0,0.10000000000000003,188,0,0,0.35000000000000003,135
390,4,Free shipping + money-back,1,0.0,189,0,1,0.35000000000000003,136
391,4,Free shipping + money-back,1,0.0,190,3,0,0.10000000000000003,136
392,4,Free shipping + money-back,1,0.0,191,1,0,0.20000000000000007,136
393,4,Free shipping + money-back,0,0.0,191,4,0,0.0,136
394,4,Free shipping + money-back,1,0.0,192,1,0,0.20000000000000007,136
395,4,Free shipping + money-back,0,0.0,192,3,1,0.10000000000000003,137
396,4,Free shipping + money-back,0,0.0,192,1,1,0.20000000000000007,138
397,3,Doctor endorsement + quote,1,0.10000000000000003,193,0,1,0.35000000000000003,139
398,2,"Social proof — 4,200 reviews",0,0.25000000000000006,193,2,0,0.25000000000000006,139
399,4,Free shipping + money-back,1,0.0,194,1,0,0.20000000000000007,139
400,3,Doctor endorsement + quote,1,0.10000000000000003,195,2,0,0.25000000000000006,139
401,4,Free shipping + money-back,1,0.0,196,1,0,0.20000000000000007,139
402,4,Free shipping + money-back,1,0.0,197,3,0,0.10000000000000003,139
403,4,Free shipping + money-back,1,0.0,198,2,0,0.25000000000000006,139
404,4,Free shipping + money-back,1,0.0,199,1,1,0.20000000000000007,140
405,4,Free shipping + money-back,0,0.0,199,3,1,0.10000000000000003,141
406,4,Free shipping + money-back,0,0.0,199,0,1,0.35000000000000003,142
407,4,Free shipping + money-back,0,0.0,199,4,0,0.0,142
408,4,Free shipping + money-back,1,0.0,200,3,1,0.10000000000000003,143
409,4,Free shipping + money-back,1,0.0,201,3,0,0.10000000000000003,143
410,4,Free shipping + money-back,0,0.0,201,0,0,0.35000000000000003,143
411,4,Free shipping + money-back,1,0.0,202,2,0,0.25000000000000006,143
412,4,Free shipping + money-back,1,0.0,203,1,0,0.20000000000000007,143
413,4,Free shipping + money-back,0,0.0,203,2,0,0.25000000000000006,143
414,4,Free shipping + money-back,0,0.0,203,3,0,0.10000000000000003,143
415,1,Urgency — 'Only 12 left!',0,0.20000000000000007,203,1,0,0.20000000000000007,143
416,4,Free shipping + money-back,1,0.0,204,4,1,0.0,144
417,4,Free shipping + money-back,1,0.0,205,4,1,0.0,145
418,4,Free shipping + money-back,1,0.0,206,1,0,0.20000000000000007,145
419,4,Free shipping + money-back,1,0.0,207,3,0,0.10000000000000003,145
420,4,Free shipping + money-back,1,0.0,208,0,0,0.35000000000000003,145
421,4,Free shipping + money-back,1,0.0,209,2,0,0.25000000000000006,145
422,4,Free shipping + money-back,0,0.0,209,2,0,0.25000000000000006,145
423,4,Free shipping + money-back,0,0.0,209,0,0,0.35000000000000003,145
424,4,Free shipping + money-back,0,0.0,209,0,0,0.35000000000000003,145
425,4,Free shipping + money-back,1,0.0,210,4,1,0.0,146
426,4,Free shipping + money-back,1,0.0,211,0,0,0.35000000000000003,146
427,4,Free shipping + money-back,1,0.0,212,1,0,0.20000000000000007,146
428,4,Free shipping + money-back,1,0.0,213,4,1,0.0,147
429,4,Free shipping + money-back,1,0.0,214,3,1,0.10000000000000003,148
430,4,Free shipping + money-back,0,0.0,214,4,0,0.0,148
431,4,Free shipping + money-back,0,0.0,214,4,0,0.0,148
432,4,Free shipping + money-back,1,0.0,215,2,1,0.25000000000000006,149
433,4,Free shipping + money-back,1,0.0,216,0,0,0.35000000000000003,149
434,4,Free shipping + money-back,0,0.0,216,1,1,0.20000000000000007,150
435,4,Free shipping + money-back,1,0.0,217,0,0,0.35000000000000003,150
436,4,Free shipping + money-back,1,0.0,218,2,0,0.25000000000000006,150
437,4,Free shipping + money-back,1,0.0,219,0,0,0.35000000000000003,150
438,4,Free shipping + money-back,0,0.0,219,1,1,0.20000000000000007,151
439,3,Doctor endorsement + quote,1,0.10000000000000003,220,0,0,0.35000000000000003,151
440,3,Doctor endorsement + quote,1,0.10000000000000003,221,2,0,0.25000000000000006,151
441,4,Free shipping + money-back,0,0.0,221,1,1,0.20000000000000007,152
442,4,Free shipping + money-back,0,0.0,221,0,1,0.35000000000000003,153
443,4,Free shipping + money-back,1,0.0,222,2,1,0.25000000000000006,154
444,4,Free shipping + money-back,1,0.0,223,2,1,0.25000000000000006,155
445,4,Free shipping + money-back,1,0.0,224,4,1,0.0,156
446,4,Free shipping + money-back,0,0.0,224,1,0,0.20000000000000007,156
447,3,Doctor endorsement + quote,1,0.10000000000000003,225,1,1,0.20000000000000007,157
448,3,Doctor endorsement + quote,1,0.10000000000000003,226,0,0,0.35000000000000003,157
449,4,Free shipping + money-back,1,0.0,227,4,1,0.0,158
450,4,Free shipping + money-back,0,0.0,227,1,1,0.20000000000000007,159
451,4,Free shipping + money-back,1,0.0,228,2,0,0.25000000000000006,159
452,4,Free shipping + money-back,0,0.0,228,1,0,0.20000000000000007,159
453,4,Free shipping + money-back,0,0.0,228,4,0,0.0,159
454,3,Doctor endorsement + quote,0,0.10000000000000003,228,3,0,0.10000000000000003,159
455,4,Free shipping + money-back,0,0.0,228,2,0,0.25000000000000006,159
456,4,Free shipping + money-back,1,0.0,229,1,1,0.20000000000000007,160
457,4,Free shipping + money-back,0,0.0,229,2,0,0.25000000000000006,160
458,3,Doctor endorsement + quote,1,0.10000000000000003,230,0,0,0.35000000000000003,160
459,3,Doctor endorsement + quote,1,0.10000000000000003,231,2,0,0.25000000000000006,160
460,4,Free shipping + money-back,1,0.0,232,1,1,0.20000000000000007,161
461,3,Doctor endorsement + quote,0,0.10000000000000003,232,0,0,0.35000000000000003,161
462,4,Free shipping + money-back,1,0.0,233,0,0,0.35000000000000003,161
463,4,Free shipping + money-back,0,0.0,233,0,0,0.35000000000000003,161
464,4,Free shipping + money-back,1,0.0,234,3,1,0.10000000000000003,162
465,4,Free shipping + money-back,0,0.0,234,3,0,0.10000000000000003,162
466,4,Free shipping + money-back,1,0.0,235,0,0,0.35000000000000003,162
467,4,Free shipping + money-back,1,0.0,236,1,1,0.20000000000000007,163
468,3,Doctor endorsement + quote,1,0.10000000000000003,237,0,1,0.35000000000000003,164
469,4,Free shipping + money-back,0,0.0,237,0,0,0.35000000000000003,164
470,4,Free shipping + money-back,0,0.0,237,2,0,0.25000000000000006,164
471,4,Free shipping + money-back,0,0.0,237,2,0,0.25000000000000006,164
472,3,Doctor endorsement + quote,1,0.10000000000000003,238,2,1,0.25000000000000006,165
473,4,Free shipping + money-back,1,0.0,239,4,1,0.0,166
474,4,Free shipping + money-back,1,0.0,240,2,1,0.25000000000000006,167
475,4,Free shipping + money-back,0,0.0,240,2,0,0.25000000000000006,167
476,4,Free shipping + money-back,1,0.0,241,1,1,0.20000000000000007,168
477,1,Urgency — 'Only 12 left!',1,0.20000000000000007,242,3,1,0.10000000000000003,169
478,3,Doctor endorsement + quote,0,0.10000000000000003,242,3,0,0.10000000000000003,169
479,4,Free shipping + money-back,0,0.0,242,3,0,0.10000000000000003,169
480,4,Free shipping + money-back,0,0.0,242,4,0,0.0,169
481,3,Doctor endorsement + quote,0,0.10000000000000003,242,0,0,0.35000000000000003,169
482,4,Free shipping + money-back,1,0.0,243,2,1,0.25000000000000006,170
483,4,Free shipping + money-back,0,0.0,243,1,0,0.20000000000000007,170
484,3,Doctor endorsement + quote,1,0.10000000000000003,244,4,0,0.0,170
485,3,Doctor endorsement + quote,1,0.10000000000000003,245,3,1,0.10000000000000003,171
486,4,Free shipping + money-back,0,0.0,245,4,0,0.0,171
487,4,Free shipping + money-back,1,0.0,246,1,0,0.20000000000000007,171
488,4,Free shipping + money-back,1,0.0,247,4,1,0.0,172
489,4,Free shipping + money-back,0,0.0,247,3,0,0.10000000000000003,172
490,3,Doctor endorsement + quote,0,0.10000000000000003,247,0,1,0.35000000000000003,173
491,4,Free shipping + money-back,1,0.0,248,3,0,0.10000000000000003,173
492,4,Free shipping + money-back,0,0.0,248,3,1,0.10000000000000003,174
493,4,Free shipping + money-back,0,0.0,248,3,1,0.10000000000000003,175
494,3,Doctor endorsement + quote,1,0.10000000000000003,249,4,0,0.0,175
495,0,Plain product info page,0,0.35000000000000003,249,1,0,0.20000000000000007,175
496,4,Free shipping + money-back,0,0.0,249,3,0,0.10000000000000003,175
497,4,Free shipping + money-back,1,0.0,250,4,1,0.0,176
498,4,Free shipping + money-back,1,0.0,251,1,0,0.20000000000000007,176
499,4,Free shipping + money-back,1,0.0,252,0,1,0.35000000000000003,177
500,4,Free shipping + money-back,1,0.0,253,3,1,0.10000000000000003,178
501,4,Free shipping + money-back,0,0.0,253,2,1,0.25000000000000006,179
502,4,Free shipping + money-back,1,0.0,254,4,1,0.0,180
503,4,Free shipping + money-back,1,0.0,255,0,0,0.35000000000000003,180
504,3,Doctor endorsement + quote,0,0.10000000000000003,255,0,1,0.35000000000000003,181
505,4,Free shipping + money-back,1,0.0,256,0,0,0.35000000000000003,181
506,3,Doctor endorsement + quote,1,0.10000000000000003,257,4,1,0.0,182
507,3,Doctor endorsement + quote,1,0.10000000000000003,258,1,0,0.20000000000000007,182
508,4,Free shipping + money-back,1,0.0,259,2,0,0.25000000000000006,182
509,4,Free shipping + money-back,0,0.0,259,1,0,0.20000000000000007,182
510,3,Doctor endorsement + quote,0,0.10000000000000003,259,3,0,0.10000000000000003,182
511,3,Doctor endorsement + quote,0,0.10000000000000003,259,2,0,0.25000000000000006,182
512,4,Free shipping + money-back,1,0.0,260,1,1,0.20000000000000007,183
513,4,Free shipping + money-back,1,0.0,261,3,1,0.10000000000000003,184
514,3,Doctor endorsement + quote,1,0.10000000000000003,262,2,0,0.25000000000000006,184
515,3,Doctor endorsement + quote,1,0.10000000000000003,263,4,0,0.0,184
516,3,Doctor endorsement + quote,1,0.10000000000000003,264,3,1,0.10000000000000003,185
517,4,Free shipping + money-back,1,0.0,265,1,0,0.20000000000000007,185
518,4,Free shipping + money-back,0,0.0,265,2,0,0.25000000000000006,185
519,4,Free shipping + money-back,1,0.0,266,3,0,0.10000000000000003,185
520,4,Free shipping + money-back,1,0.0,267,3,0,0.10000000000000003,185
521,1,Urgency — 'Only 12 left!',0,0.20000000000000007,267,4,0,0.0,185
522,3,Doctor endorsement + quote,0,0.10000000000000003,267,3,0,0.10000000000000003,185
523,3,Doctor endorsement + quote,0,0.10000000000000003,267,2,0,0.25000000000000006,185
524,4,Free shipping + money-back,0,0.0,267,0,1,0.35000000000000003,186
525,4,Free shipping + money-back,0,0.0,267,2,1,0.25000000000000006,187
526,3,Doctor endorsement + quote,0,0.10000000000000003,267,2,0,0.25000000000000006,187
527,4,Free shipping + money-back,0,0.0,267,4,0,0.0,187
528,4,Free shipping + money-back,0,0.0,267,4,0,0.0,187
529,4,Free shipping + money-back,0,0.0,267,3,1,0.10000000000000003,188
530,3,Doctor endorsement + quote,0,0.10000000000000003,267,4,1,0.0,189
531,4,Free shipping + money-back,1,0.0,268,3,0,0.10000000000000003,189
532,4,Free shipping + money-back,1,0.0,269,0,1,0.35000000000000003,190
533,4,Free shipping + money-back,1,0.0,270,1,1,0.20000000000000007,191
534,3,Doctor endorsement + quote,0,0.10000000000000003,270,4,1,0.0,192
535,4,Free shipping + money-back,0,0.0,270,4,0,0.0,192
536,4,Free shipping + money-back,0,0.0,270,0,1,0.35000000000000003,193
537,4,Free shipping + money-back,1,0.0,271,4,1,0.0,194
538,4,Free shipping + money-back,0,0.0,271,0,0,0.35000000000000003,194
539,4,Free shipping + money-back,1,0.0,272,3,1,0.10000000000000003,195
540,3,Doctor endorsement + quote,0,0.10000000000000003,272,4,1,0.0,196
541,2,"Social proof — 4,200 reviews",0,0.25000000000000006,272,4,1,0.0,197
542,4,Free shipping + money-back,1,0.0,273,3,1,0.10000000000000003,198
543,4,Free shipping + money-back,1,0.0,274,4,1,0.0,199
544,3,Doctor endorsement + quote,0,0.10000000000000003,274,2,0,0.25000000000000006,199
545,4,Free shipping + money-back,1,0.0,275,0,0,0.35000000000000003,199
546,4,Free shipping + money-back,0,0.0,275,1,0,0.20000000000000007,199
547,4,Free shipping + money-back,1,0.0,276,2,0,0.25000000000000006,199
548,4,Free shipping + money-back,0,0.0,276,1,0,0.20000000000000007,199
549,4,Free shipping + money-back,0,0.0,276,2,0,0.25000000000000006,199
550,4,Free shipping + money-back,0,0.0,276,2,0,0.25000000000000006,199
551,4,Free shipping + money-back,0,0.0,276,2,0,0.25000000000000006,199
552,4,Free shipping + money-back,1,0.0,277,0,1,0.35000000000000003,200
553,4,Free shipping + money-back,1,0.0,278,1,1,0.20000000000000007,201
554,3,Doctor endorsement + quote,0,0.10000000000000003,278,3,0,0.10000000000000003,201
555,4,Free shipping + money-back,1,0.0,279,3,0,0.10000000000000003,201
556,4,Free shipping + money-back,0,0.0,279,4,0,0.0,201
557,4,Free shipping + money-back,0,0.0,279,0,0,0.35000000000000003,201
558,4,Free shipping + money-back,0,0.0,279,0,0,0.35000000000000003,201
559,4,Free shipping + money-back,0,0.0,279,0,0,0.35000000000000003,201
560,4,Free shipping + money-back,0,0.0,279,2,0,0.25000000000000006,201
561,4,Free shipping + money-back,0,0.0,279,0,0,0.35000000000000003,201
562,4,Free shipping + money-back,1,0.0,280,3,1,0.10000000000000003,202
563,4,Free shipping + money-back,0,0.0,280,0,0,0.35000000000000003,202
564,4,Free shipping + money-back,1,0.0,281,2,0,0.25000000000000006,202
565,4,Free shipping + money-back,1,0.0,282,1,1,0.20000000000000007,203
566,4,Free shipping + money-back,0,0.0,282,0,0,0.35000000000000003,203
567,4,Free shipping + money-back,1,0.0,283,1,1,0.20000000000000007,204
568,4,Free shipping + money-back,1,0.0,284,4,1,0.0,205
569,4,Free shipping + money-back,1,0.0,285,2,1,0.25000000000000006,206
570,4,Free shipping + money-back,0,0.0,285,0,0,0.35000000000000003,206
571,4,Free shipping + money-back,1,0.0,286,4,1,0.0,207
572,4,Free shipping + money-back,0,0.0,286,4,0,0.0,207
573,3,Doctor endorsement + quote,1,0.10000000000000003,287,1,1,0.20000000000000007,208
574,3,Doctor endorsement + quote,1,0.10000000000000003,288,3,1,0.10000000000000003,209
575,4,Free shipping + money-back,0,0.0,288,3,1,0.10000000000000003,210
576,4,Free shipping + money-back,1,0.0,289,3,0,0.10000000000000003,210
577,4,Free shipping + money-back,1,0.0,290,3,0,0.10000000000000003,210
578,4,Free shipping + money-back,1,0.0,291,2,0,0.25000000000000006,210
579,3,Doctor endorsement + quote,1,0.10000000000000003,292,0,0,0.35000000000000003,210
580,4,Free shipping + money-back,0,0.0,292,0,0,0.35000000000000003,210
581,4,Free shipping + money-back,0,0.0,292,2,0,0.25000000000000006,210
582,3,Doctor endorsement + quote,1,0.10000000000000003,293,1,0,0.20000000000000007,210
583,4,Free shipping + money-back,0,0.0,293,0,0,0.35000000000000003,210
584,4,Free shipping + money-back,0,0.0,293,4,0,0.0,210
585,4,Free shipping + money-back,0,0.0,293,0,0,0.35000000000000003,210
586,3,Doctor endorsement + quote,0,0.10000000000000003,293,2,0,0.25000000000000006,210
587,4,Free shipping + money-back,1,0.0,294,1,1,0.20000000000000007,211
588,4,Free shipping + money-back,1,0.0,295,0,0,0.35000000000000003,211
589,4,Free shipping + money-back,0,0.0,295,2,0,0.25000000000000006,211
590,4,Free shipping + money-back,0,0.0,295,4,0,0.0,211
591,4,Free shipping + money-back,0,0.0,295,3,1,0.10000000000000003,212
592,3,Doctor endorsement + quote,0,0.10000000000000003,295,4,1,0.0,213
593,3,Doctor endorsement + quote,1,0.10000000000000003,296,4,1,0.0,214
594,4,Free shipping + money-back,1,0.0,297,1,0,0.20000000000000007,214
595,4,Free shipping + money-back,1,0.0,298,0,1,0.35000000000000003,215
596,4,Free shipping + money-back,0,0.0,298,3,1,0.10000000000000003,216
597,4,Free shipping + money-back,0,0.0,298,2,0,0.25000000000000006,216
598,1,Urgency — 'Only 12 left!',0,0.20000000000000007,298,3,1,0.10000000000000003,217
599,4,Free shipping + money-back,1,0.0,299,0,0,0.35000000000000003,217
600,4,Free shipping + money-back,1,0.0,300,1,1,0.20000000000000007,218
601,4,Free shipping + money-back,1,0.0,301,0,0,0.35000000000000003,218
602,4,Free shipping + money-back,0,0.0,301,2,0,0.25000000000000006,218
603,4,Free shipping + money-back,0,0.0,301,3,0,0.10000000000000003,218
604,4,Free shipping + money-back,1,0.0,302,4,1,0.0,219
605,4,Free shipping + money-back,0,0.0,302,0,0,0.35000000000000003,219
606,4,Free shipping + money-back,0,0.0,302,1,0,0.20000000000000007,219
607,3,Doctor endorsement + quote,1,0.10000000000000003,303,1,0,0.20000000000000007,219
608,4,Free shipping + money-back,1,0.0,304,3,0,0.10000000000000003,219
609,4,Free shipping + money-back,0,0.0,304,4,0,0.0,219
610,4,Free shipping + money-back,1,0.0,305,2,0,0.25000000000000006,219
611,4,Free shipping + money-back,1,0.0,306,4,1,0.0,220
612,4,Free shipping + money-back,1,0.0,307,3,0,0.10000000000000003,220
613,4,Free shipping + money-back,1,0.0,308,4,1,0.0,221
614,4,Free shipping + money-back,1,0.0,309,3,1,0.10000000000000003,222
615,4,Free shipping + money-back,1,0.0,310,4,1,0.0,223
616,4,Free shipping + money-back,1,0.0,311,0,1,0.35000000000000003,224
617,3,Doctor endorsement + quote,1,0.10000000000000003,312,1,1,0.20000000000000007,225
618,4,Free shipping + money-back,0,0.0,312,3,1,0.10000000000000003,226
619,4,Free shipping + money-back,1,0.0,313,3,1,0.10000000000000003,227
620,3,Doctor endorsement + quote,0,0.10000000000000003,313,1,1,0.20000000000000007,228
621,3,Doctor endorsement + quote,1,0.10000000000000003,314,2,1,0.25000000000000006,229
622,4,Free shipping + money-back,0,0.0,314,3,0,0.10000000000000003,229
623,4,Free shipping + money-back,1,0.0,315,0,0,0.35000000000000003,229
624,4,Free shipping + money-back,0,0.0,315,4,0,0.0,229
625,3,Doctor endorsement + quote,0,0.10000000000000003,315,0,0,0.35000000000000003,229
626,3,Doctor endorsement + quote,0,0.10000000000000003,315,3,0,0.10000000000000003,229
627,3,Doctor endorsement + quote,0,0.10000000000000003,315,2,0,0.25000000000000006,229
628,4,Free shipping + money-back,1,0.0,316,3,1,0.10000000000000003,230
629,4,Free shipping + money-back,0,0.0,316,2,0,0.25000000000000006,230
630,4,Free shipping + money-back,1,0.0,317,1,0,0.20000000000000007,230
631,4,Free shipping + money-back,1,0.0,318,4,1,0.0,231
632,4,Free shipping + money-back,1,0.0,319,0,1,0.35000000000000003,232
633,3,Doctor endorsement + quote,0,0.10000000000000003,319,2,0,0.25000000000000006,232
634,4,Free shipping + money-back,0,0.0,319,0,0,0.35000000000000003,232
635,3,Doctor endorsement + quote,0,0.10000000000000003,319,1,1,0.20000000000000007,233
636,4,Free shipping + money-back,0,0.0,319,3,0,0.10000000000000003,233
637,4,Free shipping + money-back,1,0.0,320,2,1,0.25000000000000006,234
638,3,Doctor endorsement + quote,0,0.10000000000000003,320,4,0,0.0,234
639,4,Free shipping + money-back,0,0.0,320,2,1,0.25000000000000006,235
640,4,Free shipping + money-back,0,0.0,320,3,0,0.10000000000000003,235
641,4,Free shipping + money-back,0,0.0,320,3,0,0.10000000000000003,235
642,4,Free shipping + money-back,1,0.0,321,4,1,0.0,236
643,4,Free shipping + money-back,0,0.0,321,4,0,0.0,236
644,4,Free shipping + money-back,1,0.0,322,1,0,0.20000000000000007,236
645,4,Free shipping + money-back,0,0.0,322,0,0,0.35000000000000003,236
646,4,Free shipping + money-back,0,0.0,322,2,0,0.25000000000000006,236
647,4,Free shipping + money-back,0,0.0,322,1,0,0.20000000000000007,236
648,4,Free shipping + money-back,1,0.0,323,0,0,0.35000000000000003,236
649,4,Free shipping + money-back,0,0.0,323,1,1,0.20000000000000007,237
650,4,Free shipping + money-back,1,0.0,324,4,1,0.0,238
651,4,Free shipping + money-back,1,0.0,325,4,1,0.0,239
652,4,Free shipping + money-back,0,0.0,325,3,0,0.10000000000000003,239
653,4,Free shipping + money-back,1,0.0,326,2,0,0.25000000000000006,239
654,4,Free shipping + money-back,0,0.0,326,2,0,0.25000000000000006,239
655,4,Free shipping + money-back,1,0.0,327,2,1,0.25000000000000006,240
656,4,Free shipping + money-back,1,0.0,328,1,1,0.20000000000000007,241
657,4,Free shipping + money-back,0,0.0,328,1,0,0.20000000000000007,241
658,4,Free shipping + money-back,1,0.0,329,2,1,0.25000000000000006,242
659,4,Free shipping + money-back,1,0.0,330,3,1,0.10000000000000003,243
660,4,Free shipping + money-back,0,0.0,330,0,0,0.35000000000000003,243
661,4,Free shipping + money-back,1,0.0,331,1,0,0.20000000000000007,243
662,4,Free shipping + money-back,0,0.0,331,2,1,0.25000000000000006,244
663,3,Doctor endorsement + quote,0,0.10000000000000003,331,4,1,0.0,245
664,4,Free shipping + money-back,0,0.0,331,1,0,0.20000000000000007,245
665,4,Free shipping + money-back,0,0.0,331,0,0,0.35000000000000003,245
666,4,Free shipping + money-back,0,0.0,331,1,1,0.20000000000000007,246
667,4,Free shipping + money-back,1,0.0,332,0,0,0.35000000000000003,246
668,4,Free shipping + money-back,0,0.0,332,0,0,0.35000000000000003,246
669,3,Doctor endorsement + quote,0,0.10000000000000003,332,1,0,0.20000000000000007,246
670,4,Free shipping + money-back,0,0.0,332,0,0,0.35000000000000003,246
671,4,Free shipping + money-back,1,0.0,333,1,0,0.20000000000000007,246
672,4,Free shipping + money-back,0,0.0,333,1,1,0.20000000000000007,247
673,4,Free shipping + money-back,0,0.0,333,3,1,0.10000000000000003,248
674,4,Free shipping + money-back,1,0.0,334,4,1,0.0,249
675,3,Doctor endorsement + quote,1,0.10000000000000003,335,0,0,0.35000000000000003,249
676,4,Free shipping + money-back,0,0.0,335,1,0,0.20000000000000007,249
677,4,Free shipping + money-back,1,0.0,336,0,0,0.35000000000000003,249
678,4,Free shipping + money-back,0,0.0,336,1,0,0.20000000000000007,249
679,0,Plain product info page,1,0.35000000000000003,337,1,0,0.20000000000000007,249
680,4,Free shipping + money-back,0,0.0,337,1,1,0.20000000000000007,250
681,4,Free shipping + money-back,1,0.0,338,4,1,0.0,251
682,4,Free shipping + money-back,1,0.0,339,0,0,0.35000000000000003,251
683,4,Free shipping + money-back,0,0.0,339,4,0,0.0,251
684,3,Doctor endorsement + quote,0,0.10000000000000003,339,4,1,0.0,252
685,4,Free shipping + money-back,0,0.0,339,4,0,0.0,252
686,4,Free shipping + money-back,1,0.0,340,4,1,0.0,253
687,4,Free shipping + money-back,1,0.0,341,3,1,0.10000000000000003,254
688,4,Free shipping + money-back,1,0.0,342,0,0,0.35000000000000003,254
689,4,Free shipping + money-back,1,0.0,343,0,0,0.35000000000000003,254
690,4,Free shipping + money-back,0,0.0,343,1,1,0.20000000000000007,255
691,4,Free shipping + money-back,1,0.0,344,0,0,0.35000000000000003,255
692,4,Free shipping + money-back,1,0.0,345,4,1,0.0,256
693,4,Free shipping + money-back,1,0.0,346,2,0,0.25000000000000006,256
694,4,Free shipping + money-back,1,0.0,347,0,0,0.35000000000000003,256
695,4,Free shipping + money-back,1,0.0,348,2,1,0.25000000000000006,257
696,4,Free shipping + money-back,0,0.0,348,3,0,0.10000000000000003,257
697,4,Free shipping + money-back,1,0.0,349,1,0,0.20000000000000007,257
698,4,Free shipping + money-back,1,0.0,350,1,0,0.20000000000000007,257
699,3,Doctor endorsement + quote,1,0.10000000000000003,351,1,1,0.20000000000000007,258
700,4,Free shipping + money-back,0,0.0,351,3,0,0.10000000000000003,258
701,4,Free shipping + money-back,1,0.0,352,4,1,0.0,259
702,4,Free shipping + money-back,1,0.0,353,2,1,0.25000000000000006,260
703,4,Free shipping + money-back,0,0.0,353,0,0,0.35000000000000003,260
704,4,Free shipping + money-back,0,0.0,353,4,0,0.0,260
705,4,Free shipping + money-back,1,0.0,354,1,0,0.20000000000000007,260
706,3,Doctor endorsement + quote,1,0.10000000000000003,355,1,0,0.20000000000000007,260
707,4,Free shipping + money-back,0,0.0,355,4,0,0.0,260
708,4,Free shipping + money-back,1,0.0,356,2,0,0.25000000000000006,260
709,4,Free shipping + money-back,0,0.0,356,4,0,0.0,260
710,4,Free shipping + money-back,0,0.0,356,3,1,0.10000000000000003,261
711,4,Free shipping + money-back,1,0.0,357,1,0,0.20000000000000007,261
712,4,Free shipping + money-back,1,0.0,358,2,0,0.25000000000000006,261
713,1,Urgency — 'Only 12 left!',1,0.20000000000000007,359,0,0,0.35000000000000003,261
714,4,Free shipping + money-back,0,0.0,359,1,0,0.20000000000000007,261
715,4,Free shipping + money-back,1,0.0,360,4,1,0.0,262
716,4,Free shipping + money-back,1,0.0,361,2,0,0.25000000000000006,262
717,4,Free shipping + money-back,0,0.0,361,1,0,0.20000000000000007,262
718,4,Free shipping + money-back,0,0.0,361,0,1,0.35000000000000003,263
